set_id,cue_family,cue_word,condition,context_k,target_mass,mass_VERB,mass_NOUN,mass_ADJ,mass_NP_START,mass_PARTICIPLE,mass_CLAUSE_START
11,auxiliaries,is,CONTENT_SCRAMBLED,full,0.04636693635256961,,,,,0.04636693635256961,
11,auxiliaries,is,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
11,auxiliaries,is,FUNCTION_SCRAMBLED,2,0.0004133140027988702,,,,,0.0004133140027988702,
11,auxiliaries,is,FUNCTION_SCRAMBLED,4,0.0002425780548946932,,,,,0.0002425780548946932,
11,auxiliaries,is,FUNCTION_SCRAMBLED,8,0.0002425780548946932,,,,,0.0002425780548946932,
11,auxiliaries,is,FUNCTION_SCRAMBLED,full,0.0002425780548946932,,,,,0.0002425780548946932,
11,auxiliaries,is,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
11,auxiliaries,is,CUE_DELETED,2,0.00023619634157512337,,,,,0.00023619634157512337,
11,auxiliaries,is,CUE_DELETED,4,0.00044113707554060966,,,,,0.00044113707554060966,
11,auxiliaries,is,CUE_DELETED,8,0.00044113707554060966,,,,,0.00044113707554060966,
11,auxiliaries,is,CUE_DELETED,full,0.00044113707554060966,,,,,0.00044113707554060966,
12,auxiliaries,were,SENTENCE,1,0.025934076045814436,,,,,0.025934076045814436,
12,auxiliaries,were,SENTENCE,2,0.09500976870185696,,,,,0.09500976870185696,
12,auxiliaries,were,SENTENCE,4,0.09645924149663188,,,,,0.09645924149663188,
12,auxiliaries,were,SENTENCE,8,0.09645924149663188,,,,,0.09645924149663188,
12,auxiliaries,were,SENTENCE,full,0.09645924149663188,,,,,0.09645924149663188,
12,auxiliaries,were,JABBERWOCKY,1,0.025934076045814436,,,,,0.025934076045814436,
12,auxiliaries,were,JABBERWOCKY,2,0.09697341040009633,,,,,0.09697341040009633,
12,auxiliaries,were,JABBERWOCKY,4,0.06350625958293676,,,,,0.06350625958293676,
12,auxiliaries,were,JABBERWOCKY,8,0.06350625958293676,,,,,0.06350625958293676,
12,auxiliaries,were,JABBERWOCKY,full,0.06350625958293676,,,,,0.06350625958293676,
12,auxiliaries,were,FULL_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
12,auxiliaries,were,FULL_SCRAMBLED,2,0.0014305892691481858,,,,,0.0014305892691481858,
12,auxiliaries,were,FULL_SCRAMBLED,4,0.0005638431903207675,,,,,0.0005638431903207675,
12,auxiliaries,were,FULL_SCRAMBLED,8,0.0005638431903207675,,,,,0.0005638431903207675,
12,auxiliaries,were,FULL_SCRAMBLED,full,0.0005638431903207675,,,,,0.0005638431903207675,
12,auxiliaries,were,CONTENT_SCRAMBLED,1,0.025934076045814436,,,,,0.025934076045814436,
12,auxiliaries,were,CONTENT_SCRAMBLED,2,0.0998000439722091,,,,,0.0998000439722091,
12,auxiliaries,were,CONTENT_SCRAMBLED,4,0.04217219044221565,,,,,0.04217219044221565,
12,auxiliaries,were,CONTENT_SCRAMBLED,8,0.04217219044221565,,,,,0.04217219044221565,
12,auxiliaries,were,CONTENT_SCRAMBLED,full,0.04217219044221565,,,,,0.04217219044221565,
12,auxiliaries,were,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
12,auxiliaries,were,FUNCTION_SCRAMBLED,2,0.001499124919064343,,,,,0.001499124919064343,
12,auxiliaries,were,FUNCTION_SCRAMBLED,4,0.0006734983762726188,,,,,0.0006734983762726188,
12,auxiliaries,were,FUNCTION_SCRAMBLED,8,0.0006734983762726188,,,,,0.0006734983762726188,
12,auxiliaries,were,FUNCTION_SCRAMBLED,full,0.0006734983762726188,,,,,0.0006734983762726188,
12,auxiliaries,were,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
12,auxiliaries,were,CUE_DELETED,2,0.00044280095607973635,,,,,0.00044280095607973635,
12,auxiliaries,were,CUE_DELETED,4,0.0005466093425638974,,,,,0.0005466093425638974,
12,auxiliaries,were,CUE_DELETED,8,0.0005466093425638974,,,,,0.0005466093425638974,
12,auxiliaries,were,CUE_DELETED,full,0.0005466093425638974,,,,,0.0005466093425638974,
13,auxiliaries,is,SENTENCE,1,0.01180066997767426,,,,,0.01180066997767426,
13,auxiliaries,is,SENTENCE,2,0.06461396586382762,,,,,0.06461396586382762,
13,auxiliaries,is,SENTENCE,4,0.08503748623479623,,,,,0.08503748623479623,
13,auxiliaries,is,SENTENCE,8,0.08503748623479623,,,,,0.08503748623479623,
13,auxiliaries,is,SENTENCE,full,0.08503748623479623,,,,,0.08503748623479623,
13,auxiliaries,is,JABBERWOCKY,1,0.01180066997767426,,,,,0.01180066997767426,
13,auxiliaries,is,JABBERWOCKY,2,0.0507562926504761,,,,,0.0507562926504761,
13,auxiliaries,is,JABBERWOCKY,4,0.040769223764073104,,,,,0.040769223764073104,
13,auxiliaries,is,JABBERWOCKY,8,0.040769223764073104,,,,,0.040769223764073104,
13,auxiliaries,is,JABBERWOCKY,full,0.040769223764073104,,,,,0.040769223764073104,
13,auxiliaries,is,FULL_SCRAMBLED,1,0.010702708619646728,,,,,0.010702708619646728,
13,auxiliaries,is,FULL_SCRAMBLED,2,0.0025481804768787697,,,,,0.0025481804768787697,
13,auxiliaries,is,FULL_SCRAMBLED,4,0.0031231220782501623,,,,,0.0031231220782501623,
13,auxiliaries,is,FULL_SCRAMBLED,8,0.0031231220782501623,,,,,0.0031231220782501623,
13,auxiliaries,is,FULL_SCRAMBLED,full,0.0031231220782501623,,,,,0.0031231220782501623,
13,auxiliaries,is,CONTENT_SCRAMBLED,1,0.01180066997767426,,,,,0.01180066997767426,
13,auxiliaries,is,CONTENT_SCRAMBLED,2,0.04299055244337069,,,,,0.04299055244337069,
13,auxiliaries,is,CONTENT_SCRAMBLED,4,0.03677294438239187,,,,,0.03677294438239187,
13,auxiliaries,is,CONTENT_SCRAMBLED,8,0.03677294438239187,,,,,0.03677294438239187,
13,auxiliaries,is,CONTENT_SCRAMBLED,full,0.03677294438239187,,,,,0.03677294438239187,
13,auxiliaries,is,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
13,auxiliaries,is,FUNCTION_SCRAMBLED,2,0.0008622642199043185,,,,,0.0008622642199043185,
13,auxiliaries,is,FUNCTION_SCRAMBLED,4,0.0012681766966124997,,,,,0.0012681766966124997,
13,auxiliaries,is,FUNCTION_SCRAMBLED,8,0.0012681766966124997,,,,,0.0012681766966124997,
13,auxiliaries,is,FUNCTION_SCRAMBLED,full,0.0012681766966124997,,,,,0.0012681766966124997,
13,auxiliaries,is,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
13,auxiliaries,is,CUE_DELETED,2,0.00044875651656184345,,,,,0.00044875651656184345,
13,auxiliaries,is,CUE_DELETED,4,0.0007228793547255918,,,,,0.0007228793547255918,
13,auxiliaries,is,CUE_DELETED,8,0.0007228793547255918,,,,,0.0007228793547255918,
13,auxiliaries,is,CUE_DELETED,full,0.0007228793547255918,,,,,0.0007228793547255918,
14,auxiliaries,were,SENTENCE,1,0.025934076045814436,,,,,0.025934076045814436,
14,auxiliaries,were,SENTENCE,2,0.07642737384594511,,,,,0.07642737384594511,
14,auxiliaries,were,SENTENCE,4,0.08304530516033992,,,,,0.08304530516033992,
14,auxiliaries,were,SENTENCE,8,0.08304530516033992,,,,,0.08304530516033992,
14,auxiliaries,were,SENTENCE,full,0.08304530516033992,,,,,0.08304530516033992,
14,auxiliaries,were,JABBERWOCKY,1,0.025934076045814436,,,,,0.025934076045814436,
14,auxiliaries,were,JABBERWOCKY,2,0.07565595403139014,,,,,0.07565595403139014,
14,auxiliaries,were,JABBERWOCKY,4,0.06593468182836659,,,,,0.06593468182836659,
14,auxiliaries,were,JABBERWOCKY,8,0.06593468182836659,,,,,0.06593468182836659,
14,auxiliaries,were,JABBERWOCKY,full,0.06593468182836659,,,,,0.06593468182836659,
14,auxiliaries,were,FULL_SCRAMBLED,1,0.0008312274876516312,,,,,0.0008312274876516312,
14,auxiliaries,were,FULL_SCRAMBLED,2,3.242047023377381e-05,,,,,3.242047023377381e-05,
14,auxiliaries,were,FULL_SCRAMBLED,4,0.0,,,,,0.0,
14,auxiliaries,were,FULL_SCRAMBLED,8,0.0,,,,,0.0,
14,auxiliaries,were,FULL_SCRAMBLED,full,0.0,,,,,0.0,
14,auxiliaries,were,CONTENT_SCRAMBLED,1,0.025934076045814436,,,,,0.025934076045814436,
14,auxiliaries,were,CONTENT_SCRAMBLED,2,0.08249169768532738,,,,,0.08249169768532738,
14,auxiliaries,were,CONTENT_SCRAMBLED,4,0.06786286909482442,,,,,0.06786286909482442,
14,auxiliaries,were,CONTENT_SCRAMBLED,8,0.06786286909482442,,,,,0.06786286909482442,
14,auxiliaries,were,CONTENT_SCRAMBLED,full,0.06786286909482442,,,,,0.06786286909482442,
14,auxiliaries,were,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
14,auxiliaries,were,FUNCTION_SCRAMBLED,2,0.002144169731764123,,,,,0.002144169731764123,
14,auxiliaries,were,FUNCTION_SCRAMBLED,4,0.0008992858638521284,,,,,0.0008992858638521284,
14,auxiliaries,were,FUNCTION_SCRAMBLED,8,0.0008992858638521284,,,,,0.0008992858638521284,
14,auxiliaries,were,FUNCTION_SCRAMBLED,full,0.0008992858638521284,,,,,0.0008992858638521284,
14,auxiliaries,were,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
14,auxiliaries,were,CUE_DELETED,2,0.00012755153875332326,,,,,0.00012755153875332326,
14,auxiliaries,were,CUE_DELETED,4,0.0,,,,,0.0,
14,auxiliaries,were,CUE_DELETED,8,0.0,,,,,0.0,
14,auxiliaries,were,CUE_DELETED,full,0.0,,,,,0.0,
15,auxiliaries,is,SENTENCE,1,0.01180066997767426,,,,,0.01180066997767426,
15,auxiliaries,is,SENTENCE,2,0.04998906220862409,,,,,0.04998906220862409,
15,auxiliaries,is,SENTENCE,4,0.06714784000359941,,,,,0.06714784000359941,
15,auxiliaries,is,SENTENCE,8,0.06714784000359941,,,,,0.06714784000359941,
15,auxiliaries,is,SENTENCE,full,0.06714784000359941,,,,,0.06714784000359941,
15,auxiliaries,is,JABBERWOCKY,1,0.01180066997767426,,,,,0.01180066997767426,
15,auxiliaries,is,JABBERWOCKY,2,0.05512147690023994,,,,,0.05512147690023994,
15,auxiliaries,is,JABBERWOCKY,4,0.04057170604210114,,,,,0.04057170604210114,
15,auxiliaries,is,JABBERWOCKY,8,0.04057170604210114,,,,,0.04057170604210114,
15,auxiliaries,is,JABBERWOCKY,full,0.04057170604210114,,,,,0.04057170604210114,
15,auxiliaries,is,FULL_SCRAMBLED,1,0.00033437648380640894,,,,,0.00033437648380640894,
15,auxiliaries,is,FULL_SCRAMBLED,2,0.0001787546425475739,,,,,0.0001787546425475739,
15,auxiliaries,is,FULL_SCRAMBLED,4,0.00016190268070204183,,,,,0.00016190268070204183,
15,auxiliaries,is,FULL_SCRAMBLED,8,0.00016190268070204183,,,,,0.00016190268070204183,
15,auxiliaries,is,FULL_SCRAMBLED,full,0.00016190268070204183,,,,,0.00016190268070204183,
15,auxiliaries,is,CONTENT_SCRAMBLED,1,0.01180066997767426,,,,,0.01180066997767426,
15,auxiliaries,is,CONTENT_SCRAMBLED,2,0.05570367712789448,,,,,0.05570367712789448,
15,auxiliaries,is,CONTENT_SCRAMBLED,4,0.042615083875716664,,,,,0.042615083875716664,
15,auxiliaries,is,CONTENT_SCRAMBLED,8,0.042615083875716664,,,,,0.042615083875716664,
15,auxiliaries,is,CONTENT_SCRAMBLED,full,0.042615083875716664,,,,,0.042615083875716664,
15,auxiliaries,is,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
15,auxiliaries,is,FUNCTION_SCRAMBLED,2,0.001175924262497574,,,,,0.001175924262497574,
15,auxiliaries,is,FUNCTION_SCRAMBLED,4,0.0005855608615092933,,,,,0.0005855608615092933,
15,auxiliaries,is,FUNCTION_SCRAMBLED,8,0.0005855608615092933,,,,,0.0005855608615092933,
15,auxiliaries,is,FUNCTION_SCRAMBLED,full,0.0005855608615092933,,,,,0.0005855608615092933,
15,auxiliaries,is,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
15,auxiliaries,is,CUE_DELETED,2,0.00015284059918485582,,,,,0.00015284059918485582,
15,auxiliaries,is,CUE_DELETED,4,0.00044561383401742205,,,,,0.00044561383401742205,
15,auxiliaries,is,CUE_DELETED,8,0.00044561383401742205,,,,,0.00044561383401742205,
15,auxiliaries,is,CUE_DELETED,full,0.00044561383401742205,,,,,0.00044561383401742205,
16,auxiliaries,are,SENTENCE,1,0.011077971721533686,,,,,0.011077971721533686,
16,auxiliaries,are,SENTENCE,2,0.07058954425156116,,,,,0.07058954425156116,
16,auxiliaries,are,SENTENCE,4,0.09439040900906548,,,,,0.09439040900906548,
16,auxiliaries,are,SENTENCE,8,0.09439040900906548,,,,,0.09439040900906548,
16,auxiliaries,are,SENTENCE,full,0.09439040900906548,,,,,0.09439040900906548,
16,auxiliaries,are,JABBERWOCKY,1,0.011077971721533686,,,,,0.011077971721533686,
16,auxiliaries,are,JABBERWOCKY,2,0.05710094497771934,,,,,0.05710094497771934,
16,auxiliaries,are,JABBERWOCKY,4,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,JABBERWOCKY,8,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,JABBERWOCKY,full,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,FULL_SCRAMBLED,1,0.000102005316875875,,,,,0.000102005316875875,
16,auxiliaries,are,FULL_SCRAMBLED,2,0.0,,,,,0.0,
16,auxiliaries,are,FULL_SCRAMBLED,4,0.0,,,,,0.0,
16,auxiliaries,are,FULL_SCRAMBLED,8,0.0,,,,,0.0,
16,auxiliaries,are,FULL_SCRAMBLED,full,0.0,,,,,0.0,
16,auxiliaries,are,CONTENT_SCRAMBLED,1,0.011077971721533686,,,,,0.011077971721533686,
16,auxiliaries,are,CONTENT_SCRAMBLED,2,0.05710094497771934,,,,,0.05710094497771934,
16,auxiliaries,are,CONTENT_SCRAMBLED,4,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,CONTENT_SCRAMBLED,8,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,CONTENT_SCRAMBLED,full,0.053939196703140624,,,,,0.053939196703140624,
16,auxiliaries,are,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
16,auxiliaries,are,FUNCTION_SCRAMBLED,2,0.0009556369477650151,,,,,0.0009556369477650151,
16,auxiliaries,are,FUNCTION_SCRAMBLED,4,0.0005735777085646987,,,,,0.0005735777085646987,
16,auxiliaries,are,FUNCTION_SCRAMBLED,8,0.0005735777085646987,,,,,0.0005735777085646987,
16,auxiliaries,are,FUNCTION_SCRAMBLED,full,0.0005735777085646987,,,,,0.0005735777085646987,
16,auxiliaries,are,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
16,auxiliaries,are,CUE_DELETED,2,0.00016700822743587196,,,,,0.00016700822743587196,
16,auxiliaries,are,CUE_DELETED,4,0.00021494655084097758,,,,,0.00021494655084097758,
16,auxiliaries,are,CUE_DELETED,8,0.00021494655084097758,,,,,0.00021494655084097758,
16,auxiliaries,are,CUE_DELETED,full,0.00021494655084097758,,,,,0.00021494655084097758,
17,auxiliaries,were,SENTENCE,1,0.025934076045814436,,,,,0.025934076045814436,
17,auxiliaries,were,SENTENCE,2,0.09365916355454829,,,,,0.09365916355454829,
17,auxiliaries,were,SENTENCE,4,0.09042326483177021,,,,,0.09042326483177021,
17,auxiliaries,were,SENTENCE,8,0.09042326483177021,,,,,0.09042326483177021,
17,auxiliaries,were,SENTENCE,full,0.09042326483177021,,,,,0.09042326483177021,
17,auxiliaries,were,JABBERWOCKY,1,0.025934076045814436,,,,,0.025934076045814436,
17,auxiliaries,were,JABBERWOCKY,2,0.08954956465458963,,,,,0.08954956465458963,
17,auxiliaries,were,JABBERWOCKY,4,0.07592346839373931,,,,,0.07592346839373931,
17,auxiliaries,were,JABBERWOCKY,8,0.07592346839373931,,,,,0.07592346839373931,
17,auxiliaries,were,JABBERWOCKY,full,0.07592346839373931,,,,,0.07592346839373931,
17,auxiliaries,were,FULL_SCRAMBLED,1,0.006253233572351746,,,,,0.006253233572351746,
17,auxiliaries,were,FULL_SCRAMBLED,2,0.0034680501630646177,,,,,0.0034680501630646177,
17,auxiliaries,were,FULL_SCRAMBLED,4,0.004080583577888319,,,,,0.004080583577888319,
17,auxiliaries,were,FULL_SCRAMBLED,8,0.004080583577888319,,,,,0.004080583577888319,
17,auxiliaries,were,FULL_SCRAMBLED,full,0.004080583577888319,,,,,0.004080583577888319,
17,auxiliaries,were,CONTENT_SCRAMBLED,1,0.025934076045814436,,,,,0.025934076045814436,
17,auxiliaries,were,CONTENT_SCRAMBLED,2,0.08726111629221123,,,,,0.08726111629221123,
17,auxiliaries,were,CONTENT_SCRAMBLED,4,0.06544306516298093,,,,,0.06544306516298093,
17,auxiliaries,were,CONTENT_SCRAMBLED,8,0.06544306516298093,,,,,0.06544306516298093,
17,auxiliaries,were,CONTENT_SCRAMBLED,full,0.06544306516298093,,,,,0.06544306516298093,
17,auxiliaries,were,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
17,auxiliaries,were,FUNCTION_SCRAMBLED,2,0.0012327601871220395,,,,,0.0012327601871220395,
17,auxiliaries,were,FUNCTION_SCRAMBLED,4,0.0003281644021626562,,,,,0.0003281644021626562,
17,auxiliaries,were,FUNCTION_SCRAMBLED,8,0.0003281644021626562,,,,,0.0003281644021626562,
17,auxiliaries,were,FUNCTION_SCRAMBLED,full,0.0003281644021626562,,,,,0.0003281644021626562,
17,auxiliaries,were,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
17,auxiliaries,were,CUE_DELETED,2,0.00016136636259034276,,,,,0.00016136636259034276,
17,auxiliaries,were,CUE_DELETED,4,0.0002718492760322988,,,,,0.0002718492760322988,
17,auxiliaries,were,CUE_DELETED,8,0.0002718492760322988,,,,,0.0002718492760322988,
17,auxiliaries,were,CUE_DELETED,full,0.0002718492760322988,,,,,0.0002718492760322988,
18,auxiliaries,were,SENTENCE,1,0.025934076045814436,,,,,0.025934076045814436,
18,auxiliaries,were,SENTENCE,2,0.09879926122084726,,,,,0.09879926122084726,
18,auxiliaries,were,SENTENCE,4,0.08272059866430936,,,,,0.08272059866430936,
18,auxiliaries,were,SENTENCE,8,0.08272059866430936,,,,,0.08272059866430936,
18,auxiliaries,were,SENTENCE,full,0.08272059866430936,,,,,0.08272059866430936,
18,auxiliaries,were,JABBERWOCKY,1,0.025934076045814436,,,,,0.025934076045814436,
18,auxiliaries,were,JABBERWOCKY,2,0.09213548881234601,,,,,0.09213548881234601,
18,auxiliaries,were,JABBERWOCKY,4,0.04920514424156863,,,,,0.04920514424156863,
18,auxiliaries,were,JABBERWOCKY,8,0.04920514424156863,,,,,0.04920514424156863,
18,auxiliaries,were,JABBERWOCKY,full,0.04920514424156863,,,,,0.04920514424156863,
18,auxiliaries,were,FULL_SCRAMBLED,1,0.005700614434317686,,,,,0.005700614434317686,
18,auxiliaries,were,FULL_SCRAMBLED,2,0.00012797209637938067,,,,,0.00012797209637938067,
18,auxiliaries,were,FULL_SCRAMBLED,4,8.897795487428084e-05,,,,,8.897795487428084e-05,
18,auxiliaries,were,FULL_SCRAMBLED,8,8.897795487428084e-05,,,,,8.897795487428084e-05,
18,auxiliaries,were,FULL_SCRAMBLED,full,8.897795487428084e-05,,,,,8.897795487428084e-05,
18,auxiliaries,were,CONTENT_SCRAMBLED,1,0.025934076045814436,,,,,0.025934076045814436,
18,auxiliaries,were,CONTENT_SCRAMBLED,2,0.10090866514656227,,,,,0.10090866514656227,
18,auxiliaries,were,CONTENT_SCRAMBLED,4,0.06689880082558375,,,,,0.06689880082558375,
18,auxiliaries,were,CONTENT_SCRAMBLED,8,0.06689880082558375,,,,,0.06689880082558375,
18,auxiliaries,were,CONTENT_SCRAMBLED,full,0.06689880082558375,,,,,0.06689880082558375,
18,auxiliaries,were,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
18,auxiliaries,were,FUNCTION_SCRAMBLED,2,0.0013760946894763038,,,,,0.0013760946894763038,
18,auxiliaries,were,FUNCTION_SCRAMBLED,4,0.0017937990050995722,,,,,0.0017937990050995722,
18,auxiliaries,were,FUNCTION_SCRAMBLED,8,0.0017937990050995722,,,,,0.0017937990050995722,
18,auxiliaries,were,FUNCTION_SCRAMBLED,full,0.0017937990050995722,,,,,0.0017937990050995722,
18,auxiliaries,were,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
18,auxiliaries,were,CUE_DELETED,2,0.00013945736282039434,,,,,0.00013945736282039434,
18,auxiliaries,were,CUE_DELETED,4,0.00021216232562437654,,,,,0.00021216232562437654,
18,auxiliaries,were,CUE_DELETED,8,0.00021216232562437654,,,,,0.00021216232562437654,
18,auxiliaries,were,CUE_DELETED,full,0.00021216232562437654,,,,,0.00021216232562437654,
19,auxiliaries,was,SENTENCE,1,0.0202285895429668,,,,,0.0202285895429668,
19,auxiliaries,was,SENTENCE,2,0.08838746037508827,,,,,0.08838746037508827,
19,auxiliaries,was,SENTENCE,4,0.08456348108302336,,,,,0.08456348108302336,
19,auxiliaries,was,SENTENCE,8,0.08456348108302336,,,,,0.08456348108302336,
19,auxiliaries,was,SENTENCE,full,0.08456348108302336,,,,,0.08456348108302336,
19,auxiliaries,was,JABBERWOCKY,1,0.0202285895429668,,,,,0.0202285895429668,
19,auxiliaries,was,JABBERWOCKY,2,0.10349951367970789,,,,,0.10349951367970789,
19,auxiliaries,was,JABBERWOCKY,4,0.07023620698601007,,,,,0.07023620698601007,
19,auxiliaries,was,JABBERWOCKY,8,0.07023620698601007,,,,,0.07023620698601007,
19,auxiliaries,was,JABBERWOCKY,full,0.07023620698601007,,,,,0.07023620698601007,
19,auxiliaries,was,FULL_SCRAMBLED,1,0.0035064463882008567,,,,,0.0035064463882008567,
19,auxiliaries,was,FULL_SCRAMBLED,2,0.0001382614573230967,,,,,0.0001382614573230967,
19,auxiliaries,was,FULL_SCRAMBLED,4,0.00015764629642944783,,,,,0.00015764629642944783,
19,auxiliaries,was,FULL_SCRAMBLED,8,0.00015764629642944783,,,,,0.00015764629642944783,
19,auxiliaries,was,FULL_SCRAMBLED,full,0.00015764629642944783,,,,,0.00015764629642944783,
19,auxiliaries,was,CONTENT_SCRAMBLED,1,0.0202285895429668,,,,,0.0202285895429668,
19,auxiliaries,was,CONTENT_SCRAMBLED,2,0.08630606971564703,,,,,0.08630606971564703,
19,auxiliaries,was,CONTENT_SCRAMBLED,4,0.06531841673131566,,,,,0.06531841673131566,
19,auxiliaries,was,CONTENT_SCRAMBLED,8,0.06531841673131566,,,,,0.06531841673131566,
19,auxiliaries,was,CONTENT_SCRAMBLED,full,0.06531841673131566,,,,,0.06531841673131566,
19,auxiliaries,was,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
19,auxiliaries,was,FUNCTION_SCRAMBLED,2,0.0013430839899228886,,,,,0.0013430839899228886,
19,auxiliaries,was,FUNCTION_SCRAMBLED,4,0.0005897220180486329,,,,,0.0005897220180486329,
19,auxiliaries,was,FUNCTION_SCRAMBLED,8,0.0005897220180486329,,,,,0.0005897220180486329,
19,auxiliaries,was,FUNCTION_SCRAMBLED,full,0.0005897220180486329,,,,,0.0005897220180486329,
19,auxiliaries,was,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
19,auxiliaries,was,CUE_DELETED,2,0.0,,,,,0.0,
19,auxiliaries,was,CUE_DELETED,4,9.95743084786227e-05,,,,,9.95743084786227e-05,
19,auxiliaries,was,CUE_DELETED,8,9.95743084786227e-05,,,,,9.95743084786227e-05,
19,auxiliaries,was,CUE_DELETED,full,9.95743084786227e-05,,,,,9.95743084786227e-05,
20,auxiliaries,was,SENTENCE,1,0.0202285895429668,,,,,0.0202285895429668,
20,auxiliaries,was,SENTENCE,2,0.08482125733280554,,,,,0.08482125733280554,
20,auxiliaries,was,SENTENCE,4,0.0743489532469539,,,,,0.0743489532469539,
20,auxiliaries,was,SENTENCE,8,0.0743489532469539,,,,,0.0743489532469539,
20,auxiliaries,was,SENTENCE,full,0.0743489532469539,,,,,0.0743489532469539,
20,auxiliaries,was,JABBERWOCKY,1,0.0202285895429668,,,,,0.0202285895429668,
20,auxiliaries,was,JABBERWOCKY,2,0.09546426759334281,,,,,0.09546426759334281,
20,auxiliaries,was,JABBERWOCKY,4,0.06977403195924126,,,,,0.06977403195924126,
20,auxiliaries,was,JABBERWOCKY,8,0.06977403195924126,,,,,0.06977403195924126,
20,auxiliaries,was,JABBERWOCKY,full,0.06977403195924126,,,,,0.06977403195924126,
20,auxiliaries,was,FULL_SCRAMBLED,1,0.00722349138231948,,,,,0.00722349138231948,
20,auxiliaries,was,FULL_SCRAMBLED,2,0.0009648277919040993,,,,,0.0009648277919040993,
20,auxiliaries,was,FULL_SCRAMBLED,4,0.0016794727271189913,,,,,0.0016794727271189913,
20,auxiliaries,was,FULL_SCRAMBLED,8,0.0016794727271189913,,,,,0.0016794727271189913,
20,auxiliaries,was,FULL_SCRAMBLED,full,0.0016794727271189913,,,,,0.0016794727271189913,
20,auxiliaries,was,CONTENT_SCRAMBLED,1,0.0202285895429668,,,,,0.0202285895429668,
20,auxiliaries,was,CONTENT_SCRAMBLED,2,0.07195741977193393,,,,,0.07195741977193393,
20,auxiliaries,was,CONTENT_SCRAMBLED,4,0.06053431870532222,,,,,0.06053431870532222,
20,auxiliaries,was,CONTENT_SCRAMBLED,8,0.06053431870532222,,,,,0.06053431870532222,
20,auxiliaries,was,CONTENT_SCRAMBLED,full,0.06053431870532222,,,,,0.06053431870532222,
20,auxiliaries,was,FUNCTION_SCRAMBLED,1,0.004207607911666855,,,,,0.004207607911666855,
20,auxiliaries,was,FUNCTION_SCRAMBLED,2,0.0004054678283864632,,,,,0.0004054678283864632,
20,auxiliaries,was,FUNCTION_SCRAMBLED,4,0.0010203426354564726,,,,,0.0010203426354564726,
20,auxiliaries,was,FUNCTION_SCRAMBLED,8,0.0010203426354564726,,,,,0.0010203426354564726,
20,auxiliaries,was,FUNCTION_SCRAMBLED,full,0.0010203426354564726,,,,,0.0010203426354564726,
20,auxiliaries,was,CUE_DELETED,1,0.008337816980201751,,,,,0.008337816980201751,
20,auxiliaries,was,CUE_DELETED,2,3.982771158916876e-05,,,,,3.982771158916876e-05,
20,auxiliaries,was,CUE_DELETED,4,0.0005867587897228077,,,,,0.0005867587897228077,
20,auxiliaries,was,CUE_DELETED,8,0.0005867587897228077,,,,,0.0005867587897228077,
20,auxiliaries,was,CUE_DELETED,full,0.0005867587897228077,,,,,0.0005867587897228077,
21,auxiliaries,were,SENTENCE,1,0.025934076045814436,,,,,0.025934076045814436,
21,auxiliaries,were,SENTENCE,2,0.10917575050552841,,,,,0.10917575050552841,
21,auxiliaries,were,SENTENCE,4,0.09265117107133847,,,,,0.09265117107133847,
21,auxiliaries,were,SENTENCE,8,0.09265117107133847,,,,,0.09265117107133847,
21,auxiliaries,were,SENTENCE,full,0.09265117107133847,,,,,0.09265117107133847,
21,auxiliaries,were,JABBERWOCKY,1,0.025934076045814436,,,,,0.025934076045814436,
21,auxiliaries,were,JABBERWOCKY,2,0.09066191998135764,,,,,0.09066191998135764,
21,auxiliaries,were,JABBERWOCKY,4,0.07677020617120434,,,,,0.07677020617120434,
21,auxiliaries,were,JABBERWOCKY,8,0.07677020617120434,,,,,0.07677020617120434,
